"","id","date","tavg"
"7667","RSM00037031",2003-01-26,0.9
"7668","RSM00037031",2003-01-27,1.2
"7669","RSM00037031",2003-01-28,0.8
"7670","RSM00037031",2003-01-29,2.5
"7671","RSM00037031",2003-01-30,5.2
"7672","RSM00037031",2003-01-31,6.3
"7673","RSM00037031",2003-02-01,8.8
"7674","RSM00037031",2003-02-02,3.6
"7675","RSM00037031",2003-02-03,3.3
"7676","RSM00037031",2003-02-04,0.3
"7677","RSM00037031",2003-02-05,1.6
"7678","RSM00037031",2003-02-06,1.6
"7679","RSM00037031",2003-02-07,2.5
"7680","RSM00037031",2003-02-08,2.3
"7681","RSM00037031",2003-02-09,0.6
"7682","RSM00037031",2003-02-10,-2.7
"7683","RSM00037031",2003-02-11,-3.4
"7684","RSM00037031",2003-02-12,-1.8
"7685","RSM00037031",2003-02-13,-3.3
"7686","RSM00037031",2003-02-14,-5.8
"7687","RSM00037031",2003-02-15,-5.1
"7688","RSM00037031",2003-02-16,-4.1
"7689","RSM00037031",2003-02-17,-8.2
"7690","RSM00037031",2003-02-18,-5.8
"7691","RSM00037031",2003-02-19,-6.5
"7692","RSM00037031",2003-02-20,-4
"7693","RSM00037031",2003-02-21,-3.3
"7694","RSM00037031",2003-02-22,-4.5
"7695","RSM00037031",2003-02-23,-4.7
"7696","RSM00037031",2003-02-24,-3.4
"7697","RSM00037031",2003-02-25,-2
"7698","RSM00037031",2003-02-26,-3.6
"7699","RSM00037031",2003-02-27,-2.6
"7700","RSM00037031",2003-02-28,-0.4
"7701","RSM00037031",2003-03-01,1.6
"7702","RSM00037031",2003-03-02,2.2
"7703","RSM00037031",2003-03-03,0.6
"7704","RSM00037031",2003-03-04,3.3
"7705","RSM00037031",2003-03-05,3.6
"7706","RSM00037031",2003-03-06,2.7
"7707","RSM00037031",2003-03-07,3.4
"7708","RSM00037031",2003-03-08,3.1
"7709","RSM00037031",2003-03-09,3.9
"7710","RSM00037031",2003-03-10,2.5
"7711","RSM00037031",2003-03-11,2.2
"7712","RSM00037031",2003-03-12,2.9
"7713","RSM00037031",2003-03-13,5.4
"7714","RSM00037031",2003-03-14,5.9
"7715","RSM00037031",2003-03-15,3.6
"7716","RSM00037031",2003-03-16,1.6
"7717","RSM00037031",2003-03-17,0.9
"7718","RSM00037031",2003-03-18,-0.4
"7719","RSM00037031",2003-03-19,2.9
"7720","RSM00037031",2003-03-20,2.1
"7721","RSM00037031",2003-03-21,1.2
"7722","RSM00037031",2003-03-22,-3.2
"7723","RSM00037031",2003-03-23,-2
"7724","RSM00037031",2003-03-24,2
"7725","RSM00037031",2003-03-25,1.4
"7726","RSM00037031",2003-03-26,1.1
"7727","RSM00037031",2003-03-27,2.9
"7728","RSM00037031",2003-03-28,-1.3
"7729","RSM00037031",2003-03-29,-0.7
"7730","RSM00037031",2003-03-30,2.5
"7731","RSM00037031",2003-03-31,7.4
"7732","RSM00037031",2003-04-01,9.8
"7733","RSM00037031",2003-04-02,5.3
"7734","RSM00037031",2003-04-03,4.9
"7735","RSM00037031",2003-04-04,8
"7736","RSM00037031",2003-04-05,9
"7737","RSM00037031",2003-04-06,10.7
"7738","RSM00037031",2003-04-07,7.8
"7739","RSM00037031",2003-04-08,15
"7740","RSM00037031",2003-04-09,5.9
"7741","RSM00037031",2003-04-10,6.3
"7742","RSM00037031",2003-04-11,6.4
"7743","RSM00037031",2003-04-12,9.1
"7744","RSM00037031",2003-04-13,9.9
"7745","RSM00037031",2003-04-14,14.1
"7746","RSM00037031",2003-04-15,10.1
"7747","RSM00037031",2003-04-16,8.4
"7748","RSM00037031",2003-04-17,8
"7749","RSM00037031",2003-04-18,7.3
"7750","RSM00037031",2003-04-19,8.2
"7751","RSM00037031",2003-04-20,8.7
"7752","RSM00037031",2003-04-21,8.8
"7753","RSM00037031",2003-04-22,10.6
"7754","RSM00037031",2003-04-23,10.9
"7755","RSM00037031",2003-04-24,9.3
"7756","RSM00037031",2003-04-25,10.1
"7757","RSM00037031",2003-04-26,11.1
"7758","RSM00037031",2003-04-27,7.5
"7759","RSM00037031",2003-04-28,8
"7760","RSM00037031",2003-04-29,11.7
"7761","RSM00037031",2003-04-30,13.8
"7762","RSM00037031",2003-05-01,15.9
"7763","RSM00037031",2003-05-02,15.8
"7764","RSM00037031",2003-05-03,17.4
"7765","RSM00037031",2003-05-04,20.5
"7766","RSM00037031",2003-05-05,17.4
"7767","RSM00037031",2003-05-06,12
"7768","RSM00037031",2003-05-07,11.5
"7769","RSM00037031",2003-05-08,15.3
"7770","RSM00037031",2003-05-09,16.3
"7771","RSM00037031",2003-05-10,16.5
"7772","RSM00037031",2003-05-11,19.7
"7773","RSM00037031",2003-05-12,21.1
"7774","RSM00037031",2003-05-13,20.5
"7775","RSM00037031",2003-05-14,22.6
"7776","RSM00037031",2003-05-15,23.3
"7777","RSM00037031",2003-05-16,22.4
"7778","RSM00037031",2003-05-17,20.5
"7779","RSM00037031",2003-05-18,19
"7780","RSM00037031",2003-05-19,19.6
"7781","RSM00037031",2003-05-20,18.3
"7782","RSM00037031",2003-05-21,21.2
"7783","RSM00037031",2003-05-22,22.9
"7784","RSM00037031",2003-05-23,23.4
"7785","RSM00037031",2003-05-24,23.7
"7786","RSM00037031",2003-05-25,24.5
"7787","RSM00037031",2003-05-26,24.2
"7788","RSM00037031",2003-05-27,23.2
"7789","RSM00037031",2003-05-28,22.9
"7790","RSM00037031",2003-05-29,20.8
"7791","RSM00037031",2003-05-30,19.7
"7792","RSM00037031",2003-05-31,18.3
"7793","RSM00037031",2003-06-01,16.1
"7794","RSM00037031",2003-06-02,18
"7795","RSM00037031",2003-06-03,18.3
"7796","RSM00037031",2003-06-04,13.6
"7797","RSM00037031",2003-06-05,12.4
"7798","RSM00037031",2003-06-06,15.6
"7799","RSM00037031",2003-06-07,17.9
"7800","RSM00037031",2003-06-08,19.1
"7801","RSM00037031",2003-06-09,20.4
"7802","RSM00037031",2003-06-10,22.9
"7803","RSM00037031",2003-06-11,22.1
"7804","RSM00037031",2003-06-12,22.3
"7805","RSM00037031",2003-06-13,20.7
"7806","RSM00037031",2003-06-14,21
"7807","RSM00037031",2003-06-15,21.9
"7808","RSM00037031",2003-06-16,20.4
"7809","RSM00037031",2003-06-17,21.4
"7810","RSM00037031",2003-06-18,18.4
"7811","RSM00037031",2003-06-19,18.2
"7812","RSM00037031",2003-06-20,18.9
"7813","RSM00037031",2003-06-21,20.8
"7814","RSM00037031",2003-06-22,20.7
"7815","RSM00037031",2003-06-23,17.1
"7816","RSM00037031",2003-06-24,17
"7817","RSM00037031",2003-06-25,19.7
"7818","RSM00037031",2003-06-26,21
"7819","RSM00037031",2003-06-27,20.6
"7820","RSM00037031",2003-06-28,19.8
"7821","RSM00037031",2003-06-29,19.5
"7822","RSM00037031",2003-06-30,18.4
"7823","RSM00037031",2003-07-01,19.3
"7824","RSM00037031",2003-07-02,20.6
"7825","RSM00037031",2003-07-03,23.1
"7826","RSM00037031",2003-07-04,27.1
"7827","RSM00037031",2003-07-05,28
"7828","RSM00037031",2003-07-06,28.5
"7829","RSM00037031",2003-07-07,25.4
"7830","RSM00037031",2003-07-08,20.8
"7831","RSM00037031",2003-07-09,21.4
"7832","RSM00037031",2003-07-10,21.3
"7833","RSM00037031",2003-07-11,22.4
"7834","RSM00037031",2003-07-12,24.1
"7835","RSM00037031",2003-07-13,23.2
"7836","RSM00037031",2003-07-14,23
"7837","RSM00037031",2003-07-15,25.6
"7838","RSM00037031",2003-07-16,23.4
"7839","RSM00037031",2003-07-17,21.7
"7840","RSM00037031",2003-07-18,20.8
"7841","RSM00037031",2003-07-19,20
"7842","RSM00037031",2003-07-20,21.5
"7843","RSM00037031",2003-07-21,22.7
"7844","RSM00037031",2003-07-22,24
"7845","RSM00037031",2003-07-23,22.8
"7846","RSM00037031",2003-07-24,19.2
"7847","RSM00037031",2003-07-25,18.9
"7848","RSM00037031",2003-07-26,21.2
"7849","RSM00037031",2003-07-27,22.4
"7850","RSM00037031",2003-07-28,23
"7851","RSM00037031",2003-07-29,23.1
"7852","RSM00037031",2003-07-30,21.4
"7853","RSM00037031",2003-07-31,22.6
"7854","RSM00037031",2003-08-01,25.6
"7855","RSM00037031",2003-08-02,23.9
"7856","RSM00037031",2003-08-03,25.3
"7857","RSM00037031",2003-08-04,28
"7858","RSM00037031",2003-08-05,23.2
"7859","RSM00037031",2003-08-06,20.8
"7860","RSM00037031",2003-08-07,22.4
"7861","RSM00037031",2003-08-08,24.1
"7862","RSM00037031",2003-08-09,22.1
"7863","RSM00037031",2003-08-10,22
"7864","RSM00037031",2003-08-11,24.7
"7865","RSM00037031",2003-08-12,21.9
"7866","RSM00037031",2003-08-13,20
"7867","RSM00037031",2003-08-14,20.9
"7868","RSM00037031",2003-08-15,21.4
"7869","RSM00037031",2003-08-16,23.1
"7870","RSM00037031",2003-08-17,24.3
"7871","RSM00037031",2003-08-18,23.4
"7872","RSM00037031",2003-08-19,23.2
"7873","RSM00037031",2003-08-20,22.4
"7874","RSM00037031",2003-08-21,23.6
"7875","RSM00037031",2003-08-22,22.5
"7876","RSM00037031",2003-08-23,21.6
"7877","RSM00037031",2003-08-24,22.5
"7878","RSM00037031",2003-08-25,22.9
"7879","RSM00037031",2003-08-26,23.2
"7880","RSM00037031",2003-08-27,23.2
"7881","RSM00037031",2003-08-28,24.2
"7882","RSM00037031",2003-08-29,25.3
"7883","RSM00037031",2003-08-30,25.7
"7884","RSM00037031",2003-08-31,26.6
"7885","RSM00037031",2003-09-01,26.8
"7886","RSM00037031",2003-09-02,25
"7887","RSM00037031",2003-09-03,23.1
"7888","RSM00037031",2003-09-04,19.9
"7889","RSM00037031",2003-09-05,14.9
"7890","RSM00037031",2003-09-06,11.5
"7891","RSM00037031",2003-09-07,11.7
"7892","RSM00037031",2003-09-08,13
"7893","RSM00037031",2003-09-09,14.3
"7894","RSM00037031",2003-09-10,15.1
"7895","RSM00037031",2003-09-11,14.6
"7896","RSM00037031",2003-09-12,15
"7897","RSM00037031",2003-09-13,14.4
"7898","RSM00037031",2003-09-14,17.5
"7899","RSM00037031",2003-09-15,18.5
"7900","RSM00037031",2003-09-16,18.6
"7901","RSM00037031",2003-09-17,17.5
"7902","RSM00037031",2003-09-18,15.7
"7903","RSM00037031",2003-09-19,15.6
"7904","RSM00037031",2003-09-20,15.5
"7905","RSM00037031",2003-09-21,16.2
"7906","RSM00037031",2003-09-22,15.8
"7907","RSM00037031",2003-09-23,16.9
"7908","RSM00037031",2003-09-24,17.3
"7909","RSM00037031",2003-09-25,18.4
"7910","RSM00037031",2003-09-26,17.7
"7911","RSM00037031",2003-09-27,16.6
"7912","RSM00037031",2003-09-28,16.1
"7913","RSM00037031",2003-09-29,16
"7914","RSM00037031",2003-09-30,15.9
"7915","RSM00037031",2003-10-01,16.7
"7916","RSM00037031",2003-10-02,17.1
"7917","RSM00037031",2003-10-03,16.1
"7918","RSM00037031",2003-10-04,16.6
"7919","RSM00037031",2003-10-05,16.5
"7920","RSM00037031",2003-10-06,19.9
"7921","RSM00037031",2003-10-07,18.3
"7922","RSM00037031",2003-10-08,18
"7923","RSM00037031",2003-10-09,20.5
"7924","RSM00037031",2003-10-10,15.5
"7925","RSM00037031",2003-10-11,12.1
"7926","RSM00037031",2003-10-12,12.3
"7927","RSM00037031",2003-10-13,12
"7928","RSM00037031",2003-10-14,13.4
"7929","RSM00037031",2003-10-15,13.6
"7930","RSM00037031",2003-10-16,12.7
"7931","RSM00037031",2003-10-17,10.2
"7932","RSM00037031",2003-10-18,10
"7933","RSM00037031",2003-10-19,8.1
"7934","RSM00037031",2003-10-20,6.2
"7935","RSM00037031",2003-10-21,11.7
"7936","RSM00037031",2003-10-22,17
"7937","RSM00037031",2003-10-23,17.5
"7938","RSM00037031",2003-10-24,18.1
"7939","RSM00037031",2003-10-25,13
"7940","RSM00037031",2003-10-26,5.2
"7941","RSM00037031",2003-10-27,5.5
"7942","RSM00037031",2003-10-28,4.9
"7943","RSM00037031",2003-10-29,3.2
"7944","RSM00037031",2003-10-30,3.2
"7945","RSM00037031",2003-10-31,6.5
"7946","RSM00037031",2003-11-01,11.5
"7947","RSM00037031",2003-11-02,7
"7948","RSM00037031",2003-11-03,7.3
"7949","RSM00037031",2003-11-04,9.4
"7950","RSM00037031",2003-11-05,9
"7951","RSM00037031",2003-11-06,10.8
"7952","RSM00037031",2003-11-07,8.2
"7953","RSM00037031",2003-11-08,6.2
"7954","RSM00037031",2003-11-09,4.1
"7955","RSM00037031",2003-11-10,5
"7956","RSM00037031",2003-11-11,3.1
"7957","RSM00037031",2003-11-12,3.9
"7958","RSM00037031",2003-11-13,4.1
"7959","RSM00037031",2003-11-14,1.8
"7960","RSM00037031",2003-11-15,1.9
"7961","RSM00037031",2003-11-16,1.2
"7962","RSM00037031",2003-11-17,4
"7963","RSM00037031",2003-11-18,5.7
"7964","RSM00037031",2003-11-19,5.5
"7965","RSM00037031",2003-11-20,4.2
"7966","RSM00037031",2003-11-21,6.6
"7967","RSM00037031",2003-11-22,5.1
"7968","RSM00037031",2003-11-23,4.2
"7969","RSM00037031",2003-11-24,5
"7970","RSM00037031",2003-11-25,5.1
"7971","RSM00037031",2003-11-26,3
"7972","RSM00037031",2003-11-27,3.9
"7973","RSM00037031",2003-11-28,4.9
"7974","RSM00037031",2003-11-29,5.5
"7975","RSM00037031",2003-11-30,6.3
"7976","RSM00037031",2003-12-01,5.4
"7977","RSM00037031",2003-12-02,5.1
"7978","RSM00037031",2003-12-03,2.4
"7979","RSM00037031",2003-12-04,1
"7980","RSM00037031",2003-12-05,1.4
"7981","RSM00037031",2003-12-06,3.3
"7982","RSM00037031",2003-12-07,5.3
"7983","RSM00037031",2003-12-08,-0.2
"7984","RSM00037031",2003-12-09,-0.6
"7985","RSM00037031",2003-12-10,-0.5
"7986","RSM00037031",2003-12-11,-4.9
"7987","RSM00037031",2003-12-12,-1.6
"7988","RSM00037031",2003-12-13,-2.8
"7989","RSM00037031",2003-12-14,2.5
"7990","RSM00037031",2003-12-15,3.4
"7991","RSM00037031",2003-12-16,4.9
"7992","RSM00037031",2003-12-17,5.5
"7993","RSM00037031",2003-12-18,3.3
"7994","RSM00037031",2003-12-19,0.6
"7995","RSM00037031",2003-12-20,0.2
"7996","RSM00037031",2003-12-21,1.9
"7997","RSM00037031",2003-12-22,2.2
"7998","RSM00037031",2003-12-23,0.8
"7999","RSM00037031",2003-12-24,-0.1
"8000","RSM00037031",2003-12-25,-0.8
"8001","RSM00037031",2003-12-26,1.2
"8002","RSM00037031",2003-12-27,0.6
"8003","RSM00037031",2003-12-28,-0.7
"8004","RSM00037031",2003-12-29,1.2
"8005","RSM00037031",2003-12-30,-0.8
"8006","RSM00037031",2003-12-31,-0.4
"8007","RSM00037031",2004-01-01,-0.5
"8008","RSM00037031",2004-01-02,-0.2
"8009","RSM00037031",2004-01-03,0.5
"8010","RSM00037031",2004-01-04,1.5
"8011","RSM00037031",2004-01-05,3.1
"8012","RSM00037031",2004-01-06,3.4
"8013","RSM00037031",2004-01-07,2.7
"8014","RSM00037031",2004-01-08,1.4
"8015","RSM00037031",2004-01-09,-1.7
"8016","RSM00037031",2004-01-10,-1.3
"8017","RSM00037031",2004-01-11,-0.9
"8018","RSM00037031",2004-01-12,-0.2
"8019","RSM00037031",2004-01-13,2.4
"8020","RSM00037031",2004-01-14,-0.9
"8021","RSM00037031",2004-01-15,0.6
"8022","RSM00037031",2004-01-16,5.7
"8023","RSM00037031",2004-01-17,2.9
"8024","RSM00037031",2004-01-18,-0.7
"8025","RSM00037031",2004-01-19,-0.1
"8026","RSM00037031",2004-01-20,2.6
"8027","RSM00037031",2004-01-21,3.5
"8028","RSM00037031",2004-01-22,4.1
"8029","RSM00037031",2004-01-23,4.2
"8030","RSM00037031",2004-01-24,4.4
"8031","RSM00037031",2004-01-25,3
"8032","RSM00037031",2004-01-26,2.1
"8033","RSM00037031",2004-01-27,2.9
"8034","RSM00037031",2004-01-28,4.7
"8035","RSM00037031",2004-01-29,4.6
"8036","RSM00037031",2004-01-30,3.9
"8037","RSM00037031",2004-01-31,4.6
"8038","RSM00037031",2004-02-01,2.2
"8039","RSM00037031",2004-02-02,2.1
"8040","RSM00037031",2004-02-03,3.4
"8041","RSM00037031",2004-02-04,1.4
"8042","RSM00037031",2004-02-05,0.6
"8043","RSM00037031",2004-02-06,3.1
"8044","RSM00037031",2004-02-07,5.5
"8045","RSM00037031",2004-02-08,7.6
"8046","RSM00037031",2004-02-09,5.4
"8047","RSM00037031",2004-02-10,4
"8048","RSM00037031",2004-02-11,0.3
"8049","RSM00037031",2004-02-12,-1.5
"8050","RSM00037031",2004-02-13,1.4
"8051","RSM00037031",2004-02-14,0.2
"8052","RSM00037031",2004-02-15,-4.5
"8053","RSM00037031",2004-02-16,-7.7
"8054","RSM00037031",2004-02-17,-5.9
"8055","RSM00037031",2004-02-18,-1.8
"8056","RSM00037031",2004-02-19,0.3
"8057","RSM00037031",2004-02-20,-0.1
"8058","RSM00037031",2004-02-21,-0.1
"8059","RSM00037031",2004-02-22,-4
"8060","RSM00037031",2004-02-23,-2.2
"8061","RSM00037031",2004-02-24,0.3
"8062","RSM00037031",2004-02-25,0.9
"8063","RSM00037031",2004-02-26,5.3
"8064","RSM00037031",2004-02-27,6.1
"8065","RSM00037031",2004-02-28,8.9
"8066","RSM00037031",2004-02-29,12.5
"8067","RSM00037031",2004-03-01,10.1
"8068","RSM00037031",2004-03-02,8.2
"8069","RSM00037031",2004-03-03,7.9
"8070","RSM00037031",2004-03-04,6.4
"8071","RSM00037031",2004-03-05,2.3
"8072","RSM00037031",2004-03-06,-1.7
"8073","RSM00037031",2004-03-07,-4.4
"8074","RSM00037031",2004-03-08,-4
"8075","RSM00037031",2004-03-09,-0.2
"8076","RSM00037031",2004-03-10,3.9
"8077","RSM00037031",2004-03-11,5
"8078","RSM00037031",2004-03-12,4.8
"8079","RSM00037031",2004-03-13,4.1
"8080","RSM00037031",2004-03-14,0.5
"8081","RSM00037031",2004-03-15,3.5
"8082","RSM00037031",2004-03-16,2
"8083","RSM00037031",2004-03-17,3.6
"8084","RSM00037031",2004-03-18,5.7
"8085","RSM00037031",2004-03-19,5.1
"8086","RSM00037031",2004-03-20,7.5
"8087","RSM00037031",2004-03-21,12
"8088","RSM00037031",2004-03-22,16.3
"8089","RSM00037031",2004-03-23,13.2
"8090","RSM00037031",2004-03-24,14.2
"8091","RSM00037031",2004-03-25,15.5
"8092","RSM00037031",2004-03-26,11.9
"8093","RSM00037031",2004-03-27,11.2
"8094","RSM00037031",2004-03-28,13.1
"8095","RSM00037031",2004-03-29,10
"8096","RSM00037031",2004-03-30,5.6
"8097","RSM00037031",2004-03-31,6.7
"8098","RSM00037031",2004-04-01,7.6
"8099","RSM00037031",2004-04-02,3.5
"8100","RSM00037031",2004-04-03,-2.4
"8101","RSM00037031",2004-04-04,-4.3
"8102","RSM00037031",2004-04-05,1.7
"8103","RSM00037031",2004-04-06,5.4
"8104","RSM00037031",2004-04-07,10.8
"8105","RSM00037031",2004-04-08,13.2
"8106","RSM00037031",2004-04-09,13.9
"8107","RSM00037031",2004-04-10,14.8
"8108","RSM00037031",2004-04-11,18.3
"8109","RSM00037031",2004-04-12,20.8
"8110","RSM00037031",2004-04-13,17.5
"8111","RSM00037031",2004-04-14,15.7
"8112","RSM00037031",2004-04-15,7.4
"8113","RSM00037031",2004-04-16,7.1
"8114","RSM00037031",2004-04-17,8.9
"8115","RSM00037031",2004-04-18,8.4
"8116","RSM00037031",2004-04-19,9.3
"8117","RSM00037031",2004-04-20,10.2
"8118","RSM00037031",2004-04-21,10.7
"8119","RSM00037031",2004-04-22,12.4
"8120","RSM00037031",2004-04-23,11.9
"8121","RSM00037031",2004-04-24,11.1
"8122","RSM00037031",2004-04-25,11.1
"8123","RSM00037031",2004-04-26,12.6
"8124","RSM00037031",2004-04-27,15.4
"8125","RSM00037031",2004-04-28,15.6
"8126","RSM00037031",2004-04-29,15.2
"8127","RSM00037031",2004-04-30,13.4
"8128","RSM00037031",2004-05-01,13
"8129","RSM00037031",2004-05-02,13.4
"8130","RSM00037031",2004-05-03,14.1
"8131","RSM00037031",2004-05-04,16.4
"8132","RSM00037031",2004-05-05,16.7
"8133","RSM00037031",2004-05-06,17.5
"8134","RSM00037031",2004-05-07,17.4
"8135","RSM00037031",2004-05-08,17.5
"8136","RSM00037031",2004-05-09,18.8
"8137","RSM00037031",2004-05-10,18.3
"8138","RSM00037031",2004-05-11,16.6
"8139","RSM00037031",2004-05-12,15.1
"8140","RSM00037031",2004-05-13,16.2
"8141","RSM00037031",2004-05-14,13.8
"8142","RSM00037031",2004-05-15,14.2
"8143","RSM00037031",2004-05-16,13.2
"8144","RSM00037031",2004-05-17,12.8
"8145","RSM00037031",2004-05-18,13.8
"8146","RSM00037031",2004-05-19,11.7
"8147","RSM00037031",2004-05-20,10.8
"8148","RSM00037031",2004-05-21,15.1
"8149","RSM00037031",2004-05-22,17.2
"8150","RSM00037031",2004-05-23,19.8
"8151","RSM00037031",2004-05-24,20.8
"8152","RSM00037031",2004-05-25,20.3
"8153","RSM00037031",2004-05-26,15
"8154","RSM00037031",2004-05-27,11.6
"8155","RSM00037031",2004-05-28,12.5
"8156","RSM00037031",2004-05-29,15.8
"8157","RSM00037031",2004-05-30,17.7
"8158","RSM00037031",2004-05-31,18
"8159","RSM00037031",2004-06-01,18.8
"8160","RSM00037031",2004-06-02,18
"8161","RSM00037031",2004-06-03,16
"8162","RSM00037031",2004-06-04,16.3
"8163","RSM00037031",2004-06-05,16.9
"8164","RSM00037031",2004-06-06,19.5
"8165","RSM00037031",2004-06-07,17.8
"8166","RSM00037031",2004-06-08,18.2
"8167","RSM00037031",2004-06-09,17.8
"8168","RSM00037031",2004-06-10,15.8
"8169","RSM00037031",2004-06-11,12.4
"8170","RSM00037031",2004-06-12,16.2
"8171","RSM00037031",2004-06-13,19
"8172","RSM00037031",2004-06-14,21.2
"8173","RSM00037031",2004-06-15,20.8
"8174","RSM00037031",2004-06-16,20.3
"8175","RSM00037031",2004-06-17,20.4
"8176","RSM00037031",2004-06-18,20.1
"8177","RSM00037031",2004-06-19,22
"8178","RSM00037031",2004-06-20,21.9
"8179","RSM00037031",2004-06-21,22
"8180","RSM00037031",2004-06-22,23.1
"8181","RSM00037031",2004-06-23,20.3
"8182","RSM00037031",2004-06-24,21.2
"8183","RSM00037031",2004-06-25,21
"8184","RSM00037031",2004-06-26,21.8
"8185","RSM00037031",2004-06-27,22.8
"8186","RSM00037031",2004-06-28,19.9
"8187","RSM00037031",2004-06-29,18.6
"8188","RSM00037031",2004-06-30,19.1
"8189","RSM00037031",2004-07-01,18
"8190","RSM00037031",2004-07-02,18.7
"8191","RSM00037031",2004-07-03,19.1
"8192","RSM00037031",2004-07-04,21.7
"8193","RSM00037031",2004-07-05,22.2
"8194","RSM00037031",2004-07-06,21.8
"8195","RSM00037031",2004-07-07,23.5
"8196","RSM00037031",2004-07-08,22.8
"8197","RSM00037031",2004-07-09,19.6
"8198","RSM00037031",2004-07-10,20
"8199","RSM00037031",2004-07-11,21.5
"8200","RSM00037031",2004-07-12,22.9
"8201","RSM00037031",2004-07-13,23.7
"8202","RSM00037031",2004-07-14,23.2
"8203","RSM00037031",2004-07-15,19.9
"8204","RSM00037031",2004-07-16,19.8
"8205","RSM00037031",2004-07-17,16.3
"8206","RSM00037031",2004-07-18,18.5
"8207","RSM00037031",2004-07-19,20.5
"8208","RSM00037031",2004-07-20,20.6
"8209","RSM00037031",2004-07-21,19.4
"8210","RSM00037031",2004-07-22,20.7
"8211","RSM00037031",2004-07-23,19
"8212","RSM00037031",2004-07-24,17.7
"8213","RSM00037031",2004-07-25,20.4
"8214","RSM00037031",2004-07-26,22.1
"8215","RSM00037031",2004-07-27,23.2
"8216","RSM00037031",2004-07-28,24.8
"8217","RSM00037031",2004-07-29,26.3
"8218","RSM00037031",2004-07-30,27.1
"8219","RSM00037031",2004-07-31,27
"8220","RSM00037031",2004-08-01,26.4
"8221","RSM00037031",2004-08-02,26.2
"8222","RSM00037031",2004-08-03,23.9
"8223","RSM00037031",2004-08-04,22.4
"8224","RSM00037031",2004-08-05,22
"8225","RSM00037031",2004-08-06,23.3
"8226","RSM00037031",2004-08-07,24.3
"8227","RSM00037031",2004-08-08,24.8
"8228","RSM00037031",2004-08-09,23.1
"8229","RSM00037031",2004-08-10,24.1
"8230","RSM00037031",2004-08-11,21.9
"8231","RSM00037031",2004-08-12,20.5
"8232","RSM00037031",2004-08-13,20.4
"8233","RSM00037031",2004-08-14,20.1
"8234","RSM00037031",2004-08-15,23
"8235","RSM00037031",2004-08-16,22.1
"8236","RSM00037031",2004-08-17,24.1
"8237","RSM00037031",2004-08-18,24.4
"8238","RSM00037031",2004-08-19,21.1
"8239","RSM00037031",2004-08-20,21
"8240","RSM00037031",2004-08-21,21.6
"8241","RSM00037031",2004-08-22,21.9
"8242","RSM00037031",2004-08-23,22.8
"8243","RSM00037031",2004-08-24,22.2
"8244","RSM00037031",2004-08-25,20.1
"8245","RSM00037031",2004-08-26,21
"8246","RSM00037031",2004-08-27,22.7
"8247","RSM00037031",2004-08-28,24.8
"8248","RSM00037031",2004-08-29,24.7
"8249","RSM00037031",2004-08-30,22.7
"8250","RSM00037031",2004-08-31,21.7
"8251","RSM00037031",2004-09-01,21.4
"8252","RSM00037031",2004-09-02,22
"8253","RSM00037031",2004-09-03,21.2
"8254","RSM00037031",2004-09-04,18.4
"8255","RSM00037031",2004-09-05,18.4
"8256","RSM00037031",2004-09-06,15.2
"8257","RSM00037031",2004-09-07,12.3
"8258","RSM00037031",2004-09-08,13.9
"8259","RSM00037031",2004-09-09,17
"8260","RSM00037031",2004-09-10,14.8
"8261","RSM00037031",2004-09-11,13
"8262","RSM00037031",2004-09-12,11.9
"8263","RSM00037031",2004-09-13,13.3
"8264","RSM00037031",2004-09-14,15.5
"8265","RSM00037031",2004-09-15,18.3
"8266","RSM00037031",2004-09-16,18.8
"8267","RSM00037031",2004-09-17,18.3
"8268","RSM00037031",2004-09-18,18.4
"8269","RSM00037031",2004-09-19,18.1
"8270","RSM00037031",2004-09-20,20.9
"8271","RSM00037031",2004-09-21,18.5
"8272","RSM00037031",2004-09-22,19.7
"8273","RSM00037031",2004-09-23,18.8
"8274","RSM00037031",2004-09-24,17.4
"8275","RSM00037031",2004-09-25,20.1
"8276","RSM00037031",2004-09-26,21.3
"8277","RSM00037031",2004-09-27,20.6
"8278","RSM00037031",2004-09-28,21
"8279","RSM00037031",2004-09-29,20.3
"8280","RSM00037031",2004-09-30,21.4
"8281","RSM00037031",2004-10-01,18.3
"8282","RSM00037031",2004-10-02,17.2
"8283","RSM00037031",2004-10-03,14.3
"8284","RSM00037031",2004-10-04,10.6
"8285","RSM00037031",2004-10-05,9.8
"8286","RSM00037031",2004-10-06,9.7
"8287","RSM00037031",2004-10-07,10.5
"8288","RSM00037031",2004-10-08,16.1
"8289","RSM00037031",2004-10-09,15.4
"8290","RSM00037031",2004-10-10,16.6
"8291","RSM00037031",2004-10-11,16.1
"8292","RSM00037031",2004-10-12,9.3
"8293","RSM00037031",2004-10-13,2.6
"8294","RSM00037031",2004-10-14,4.3
"8295","RSM00037031",2004-10-15,6.1
"8296","RSM00037031",2004-10-16,8.8
"8297","RSM00037031",2004-10-17,12
"8298","RSM00037031",2004-10-18,15
"8299","RSM00037031",2004-10-19,14.6
"8300","RSM00037031",2004-10-20,12.5
"8301","RSM00037031",2004-10-21,9.8
"8302","RSM00037031",2004-10-22,7.2
"8303","RSM00037031",2004-10-23,5.9
"8304","RSM00037031",2004-10-24,7.4
"8305","RSM00037031",2004-10-25,11.2
